path,file_name,leaf_weight,img_path,meta_path,EC관측치_sum,최근분무량_sum,총추정광량_sum,백색광추정광량_sum,적색광추정광량_sum,청색광추정광량_sum,내부온도관측치_mean,내부온도관측치_min,내부습도관측치_mean,내부습도관측치_min,CO2관측치_mean,최근분무량_mean,true_pixel
CASE35,CASE35_04,2.575,data/train/CASE35/image/CASE35_04,data/train/CASE35/meta/CASE35_04,0.0,678.7361805555555,213194.31934999995,213194.31934999995,0.0,0.0,28.038263731532627,23.600000381469727,56.545624984635246,47.29999923706055,525.2208333333333,678.7361805555555,0
CASE35,CASE35_05,3.119,data/train/CASE35/image/CASE35_05,data/train/CASE35/meta/CASE35_05,0.0,714.1207083333334,213086.02584999998,213086.02584999998,0.0,0.0,29.36079855296347,26.799999237060547,57.185312463177574,46.09999847412109,549.4434027777778,714.1207083333334,6
CASE35,CASE35_06,4.434,data/train/CASE35/image/CASE35_06,data/train/CASE35/meta/CASE35_06,0.0,570.6398888888889,213251.5602,213251.5602,0.0,0.0,25.712708258628844,23.5,57.38541666401757,47.5,548.8520833333333,570.6398888888889,0
CASE35,CASE35_07,6.013,data/train/CASE35/image/CASE35_07,data/train/CASE35/meta/CASE35_07,0.0,704.7981805555555,213197.41345,213197.41345,0.0,0.0,27.76611100435257,23.600000381469727,57.40510420401891,47.0,548.1322916666667,704.7981805555555,0
CASE35,CASE35_08,8.432,data/train/CASE35/image/CASE35_08,data/train/CASE35/meta/CASE35_08,0.0,617.6271875,213178.84884999998,213178.84884999998,0.0,0.0,26.62819437450833,23.600000381469727,58.43788197835286,48.59999847412109,540.8694444444444,617.6271875,0
CASE35,CASE35_09,11.703,data/train/CASE35/image/CASE35_09,data/train/CASE35/meta/CASE35_09,0.0,727.492875,213245.372,213245.372,0.0,0.0,28.97666655249066,27.700000762939453,59.47465278572506,52.29999923706055,536.5055555555556,727.492875,269
CASE35,CASE35_10,15.088,data/train/CASE35/image/CASE35_10,data/train/CASE35/meta/CASE35_10,0.0,717.3777013888888,212965.35595,212965.35595,0.0,0.0,29.667499796549478,28.100000381469727,59.02437501483493,52.5,521.3010416666667,717.3777013888888,1817
CASE35,CASE35_11,20.885,data/train/CASE35/image/CASE35_11,data/train/CASE35/meta/CASE35_11,0.0,689.053125,213232.9956,213232.9956,0.0,0.0,29.75395825439029,27.700000762939453,58.79555558893416,51.79999923706055,520.9680555555556,689.053125,8893
CASE35,CASE35_12,28.298,data/train/CASE35/image/CASE35_12,data/train/CASE35/meta/CASE35_12,0.0,627.5369583333334,213158.73719999997,213158.73719999997,0.0,0.0,27.97562498913871,27.100000381469727,59.00079860819711,51.09999847412109,536.0180555555555,627.5369583333334,13052
CASE35,CASE35_13,38.251,data/train/CASE35/image/CASE35_13,data/train/CASE35/meta/CASE35_13,0.0,642.4246805555556,213240.73085,213240.73085,0.0,0.0,28.701006891330085,26.39999961853028,59.16375002198749,51.400001525878906,510.30833333333334,642.4246805555556,26979
CASE35,CASE35_14,49.132,data/train/CASE35/image/CASE35_14,data/train/CASE35/meta/CASE35_14,0.0,708.0037430555554,185027.90389999998,154627.64750000002,20681.690400000003,9718.565999999997,27.87395830684238,25.89999961853028,58.860312465826674,46.79999923706055,509.3284722222222,708.0037430555554,62169
CASE35,CASE35_15,63.277,data/train/CASE35/image/CASE35_15,data/train/CASE35/meta/CASE35_15,0.0,633.1828541666666,182639.936,149209.87840000002,22740.2616,10689.795999999997,27.43791654772229,25.89999961853028,59.469374958674116,53.59999847412109,522.8243055555556,633.1828541666666,122819
CASE35,CASE35_16,83.856,data/train/CASE35/image/CASE35_16,data/train/CASE35/meta/CASE35_16,0.0,668.3303958333333,182514.64489999998,149175.8433,22674.069600000003,10664.731999999998,27.9747568084134,26.600000381469727,60.59232640663783,56.29999923706055,525.2625,668.3303958333333,98922
CASE35,CASE35_17,106.12,data/train/CASE35/image/CASE35_17,data/train/CASE35/meta/CASE35_17,0.0,703.2434097222223,182502.12735,149217.61365,22640.146200000003,10644.367499999997,28.309235990047455,26.700000762939453,58.21833335823483,46.5,522.3381944444444,703.2434097222223,121198
CASE35,CASE35_18,133.164,data/train/CASE35/image/CASE35_18,data/train/CASE35/meta/CASE35_18,0.0,642.4354166666667,182597.71519999998,149175.8433,22733.642400000004,10688.229499999998,28.68361102077696,27.100000381469727,58.450868009196384,49.29999923706055,515.3958333333334,642.4354166666667,152051
CASE35,CASE35_19,160.963,data/train/CASE35/image/CASE35_19,data/train/CASE35/meta/CASE35_19,0.0,758.8427361111111,182597.94550000003,149188.21970000002,22726.1958,10683.529999999997,28.239444348547195,26.200000762939453,59.03777780797746,43.0,511.46944444444443,758.8427361111111,319464
CASE35,CASE35_20,190.768,data/train/CASE35/image/CASE35_20,data/train/CASE35/meta/CASE35_20,0.0,673.5418402777777,182499.4486,149126.3377,22700.546400000003,10672.564499999997,27.4722221215566,25.89999961853028,60.563125030199686,51.59999847412109,519.1576388888889,673.5418402777777,128947
CASE35,CASE35_21,230.77,data/train/CASE35/image/CASE35_21,data/train/CASE35/meta/CASE35_21,0.0,666.7488333333333,182531.5251,149163.4669,22693.927200000002,10674.130999999998,27.082985999849107,25.89999961853028,60.43652774757809,55.400001525878906,521.9972222222223,666.7488333333333,183573
CASE35,CASE35_22,277.233,data/train/CASE35/image/CASE35_22,data/train/CASE35/meta/CASE35_22,0.0,687.4488680555555,182526.20294999998,149107.7731,22727.8506,10690.579249999995,27.62465267578761,26.700000762939453,61.16322913037406,56.0,534.4607638888889,687.4488680555555,94525
CASE35,CASE35_23,327.57,data/train/CASE35/image/CASE35_23,data/train/CASE35/meta/CASE35_23,0.0,691.5172222222222,182592.305,149166.561,22732.815000000002,10692.928999999996,28.137847083144717,27.299999237060547,61.98048615190718,52.59999847412109,538.0854166666667,691.5172222222222,154234
CASE35,CASE35_24,376.46,data/train/CASE35/image/CASE35_24,data/train/CASE35/meta/CASE35_24,0.0,757.7746805555556,182484.5066,149143.35525,22674.0696,10667.081749999996,27.68124989271164,26.700000762939453,62.724861057599384,57.20000076293945,533.1305555555556,757.7746805555556,275770
CASE35,CASE35_25,393.269,data/train/CASE35/image/CASE35_25,data/train/CASE35/meta/CASE35_25,0.0,731.0352777777778,182415.18875,149134.07295,22635.181800000002,10645.933999999997,27.58833327160941,26.799999237060547,61.888888941870796,55.70000076293945,513.2465277777778,731.0352777777778,292956
CASE35,CASE35_26,433.624,data/train/CASE35/image/CASE35_26,data/train/CASE35/meta/CASE35_26,0.0,731.6073194444444,182379.0194,149096.94375,22638.491400000003,10643.584249999998,27.928055306275684,27.100000381469727,62.08791672918532,51.900001525878906,527.9638888888888,731.6073194444444,661192
CASE35,CASE35_27,469.019,data/train/CASE35/image/CASE35_27,data/train/CASE35/meta/CASE35_27,0.0,716.8143402777778,182354.8204,149126.3377,22602.913200000003,10625.569499999996,27.987777789433796,27.299999237060547,63.45520823929045,58.70000076293945,527.828125,716.8143402777778,240602
CASE54,CASE54_01,0.44,data/train/CASE54/image/CASE54_01,data/train/CASE54/meta/CASE54_01,2101.2530061006546,762.2763402777778,213168.0195,213168.0195,0.0,0.0,27.45493054654863,23.5,32.50416676335865,26.100000381469727,460.09027777777777,762.2763402777778,0
CASE54,CASE54_02,0.715,data/train/CASE54/image/CASE54_02,data/train/CASE54/meta/CASE54_02,2094.705183982849,749.9705208333334,213177.30180000002,213177.30180000002,0.0,0.0,31.1534026450581,22.0,40.47611123720805,31.600000381469727,418.81388888888887,749.9705208333334,0
CASE54,CASE54_03,0.948,data/train/CASE54/image/CASE54_03,data/train/CASE54/meta/CASE54_03,2169.402534842491,737.2878125,213078.2906,213078.2906,0.0,0.0,29.499027691947088,22.0,34.940069399939645,24.600000381469727,434.9982638888889,737.2878125,0
CASE54,CASE54_04,1.529,data/train/CASE54/image/CASE54_04,data/train/CASE54/meta/CASE54_04,2159.9641530513763,724.676548611111,213243.82494999998,213243.82494999998,0.0,0.0,30.903819277551438,27.39999961853028,26.961805542310078,22.700000762939453,433.61354166666666,724.676548611111,0
CASE54,CASE54_05,2.12,data/train/CASE54/image/CASE54_05,data/train/CASE54/meta/CASE54_05,2258.587910056114,711.5759097222223,213181.94295,213181.94295,0.0,0.0,26.92340265777376,22.39999961853028,33.03736108541489,22.299999237060547,457.7319444444444,711.5759097222223,0
CASE54,CASE54_06,2.52,data/train/CASE54/image/CASE54_06,data/train/CASE54/meta/CASE54_06,2281.2653325796127,763.4819652777778,213239.18379999997,213239.18379999997,0.0,0.0,26.161388782660165,23.600000381469727,38.84319438934326,29.89999961853028,436.58194444444445,763.4819652777778,5
CASE54,CASE54_07,3.21,data/train/CASE54/image/CASE54_07,data/train/CASE54/meta/CASE54_07,2289.86479139328,750.3839861111111,213217.5251,213217.5251,0.0,0.0,26.28340245352851,24.299999237060547,40.523749902513295,33.5,431.45972222222224,750.3839861111111,60
CASE54,CASE54_08,3.85,data/train/CASE54/image/CASE54_08,data/train/CASE54/meta/CASE54_08,2298.291488647461,735.4239861111112,213229.90149999998,213229.90149999998,0.0,0.0,26.196249865161047,23.799999237060547,47.65874984529283,42.0,431.96805555555557,735.4239861111112,91
CASE54,CASE54_09,5.073,data/train/CASE54/image/CASE54_09,data/train/CASE54/meta/CASE54_09,2305.166874527931,722.9752777777776,213263.93660000002,213263.93660000002,0.0,0.0,26.23826382690006,23.89999961853028,54.37805559370253,47.09999847412109,420.7423611111111,722.9752777777776,314
CASE54,CASE54_10,5.863,data/train/CASE54/image/CASE54_10,data/train/CASE54/meta/CASE54_10,2330.8666647672653,710.8194722222222,213186.5841,213186.5841,0.0,0.0,25.698472136921353,23.100000381469727,44.57555553648207,39.59999847412109,428.0361111111111,710.8194722222222,243
CASE54,CASE54_11,7.296,data/train/CASE54/image/CASE54_11,data/train/CASE54/meta/CASE54_11,2308.199723482132,763.6739722222222,213172.66065,213172.66065,0.0,0.0,27.049930391046736,24.299999237060547,40.22368064721425,36.59999847412109,451.80069444444445,763.6739722222222,67
CASE54,CASE54_12,8.988,data/train/CASE54/image/CASE54_12,data/train/CASE54/meta/CASE54_12,2264.6614631414413,750.7724652777779,213236.08969999998,213236.08969999998,0.0,0.0,29.881736029518976,28.0,38.40500002172258,32.400001525878906,449.31388888888887,750.7724652777779,1635
CASE54,CASE54_13,11.885,data/train/CASE54/image/CASE54_13,data/train/CASE54/meta/CASE54_13,2318.614876270294,737.2431597222223,213174.2077,213174.2077,0.0,0.0,28.226458243529002,23.5,42.241736155086095,35.900001525878906,451.4861111111111,737.2431597222223,2317
CASE54,CASE54_14,14.457,data/train/CASE54/image/CASE54_14,data/train/CASE54/meta/CASE54_14,2397.666052222252,722.2672013888889,204297.43955,194512.14354999998,6652.296,3132.9999999999986,26.509236007266573,22.5,48.55638888147142,21.5,466.2138888888889,722.2672013888889,3875
CASE54,CASE54_15,20.583,data/train/CASE54/image/CASE54_15,data/train/CASE54/meta/CASE54_15,2401.209312081337,674.2686111111111,182608.31889999998,149157.2787,22751.845200000003,10699.194999999996,27.599652678436705,22.39999961853028,48.27833335134718,38.59999847412109,447.04375,674.2686111111111,15797
CASE54,CASE54_16,25.733,data/train/CASE54/image/CASE54_16,data/train/CASE54/meta/CASE54_16,2389.1102224588394,747.1570069444443,182560.1457,149178.9374,22705.5108,10675.697499999997,27.88319431145986,22.600000381469727,51.79416674772899,32.900001525878906,449.1,747.1570069444443,2190
CASE54,CASE54_17,29.37,data/train/CASE54/image/CASE54_17,data/train/CASE54/meta/CASE54_17,2364.0927298069,746.5591458333333,182441.91494999998,149171.20215,22631.044800000003,10639.667999999996,29.455972161557938,27.0,49.632222202089096,32.400001525878906,467.55833333333334,746.5591458333333,6060
CASE54,CASE54_18,34.807,data/train/CASE54/image/CASE54_18,data/train/CASE54/meta/CASE54_18,2377.8513417243958,669.9172777777778,182433.58664999998,149138.71409999998,22643.4558,10651.416749999997,30.028472220897676,27.0,56.6132639196184,43.59999847412109,447.825,669.9172777777778,18493
CASE54,CASE54_19,42.927,data/train/CASE54/image/CASE54_19,data/train/CASE54/meta/CASE54_19,2517.076937198639,722.2672013888889,182572.05195,149154.1846,22731.987600000004,10685.879749999998,26.277985983424717,22.100000381469727,52.54979165262646,27.700000762939453,438.11805555555554,722.2672013888889,19325
CASE54,CASE54_20,50.596,data/train/CASE54/image/CASE54_20,data/train/CASE54/meta/CASE54_20,2543.550636410713,707.5501319444445,182572.60919999998,149151.09050000002,22727.023200000003,10694.495499999997,26.360833260748123,22.799999237060547,51.3838889280955,18.89999961853028,458.51145833333334,707.5501319444445,6062
CASE54,CASE54_21,61.876,data/train/CASE54/image/CASE54_21,data/train/CASE54/meta/CASE54_21,2548.492537021637,752.6778958333333,182547.14345,149214.51955,22675.724400000003,10656.899499999998,27.2631944404708,24.100000381469727,53.29569452073839,37.0,460.14166666666665,752.6778958333333,34669
CASE54,CASE54_22,75.553,data/train/CASE54/image/CASE54_22,data/train/CASE54/meta/CASE54_22,2630.7292358875275,738.1439027777777,182389.19795,149107.7731,22640.9736,10640.451249999996,27.276527660422854,25.299999237060547,55.29291672441695,31.299999237060547,445.71875,738.1439027777777,107000
CASE54,CASE54_23,90.425,data/train/CASE54/image/CASE54_23,data/train/CASE54/meta/CASE54_23,2815.5740607380867,668.677736111111,182490.98870000002,149160.3728,22667.4504,10663.165499999996,22.177465158700944,18.39999961853028,51.816979212231104,25.0,448.05902777777777,668.677736111111,59078
CASE54,CASE54_24,104.852,data/train/CASE54/image/CASE54_24,data/train/CASE54/meta/CASE54_24,2788.0062034130096,720.2774930555556,182612.4707,149172.7492,22745.226000000002,10694.495499999997,24.230694484710693,22.39999961853028,51.95437500609292,31.100000381469727,430.3576388888889,720.2774930555556,48148
CASE54,CASE54_25,120.076,data/train/CASE54/image/CASE54_25,data/train/CASE54/meta/CASE54_25,2705.3550251722336,707.2330972222222,182589.4023,149178.9374,22725.368400000003,10685.096499999996,24.58243051369985,21.0,52.12663199636671,32.900001525878906,449.60625,707.2330972222222,221141
CASE54,CASE54_26,156.819,data/train/CASE54/image/CASE54_26,data/train/CASE54/meta/CASE54_26,2079.0762094049715,760.0474097222223,182409.04935,149110.8672,22646.7654,10651.416749999997,27.42944436934259,22.100000381469727,54.713472199440005,28.600000381469727,487.90486111111113,760.0474097222223,446030
CASE54,CASE54_27,177.689,data/train/CASE54/image/CASE54_27,data/train/CASE54/meta/CASE54_27,717.563352832396,747.2084166666667,182538.3987,149157.2787,22703.856000000003,10677.263999999997,27.202673539850448,22.299999237060547,55.24979168838925,38.400001525878906,485.56388888888887,747.2084166666667,69315
CASE54,CASE54_28,187.18,data/train/CASE54/image/CASE54_28,data/train/CASE54/meta/CASE54_28,0.0,603.2405694444444,182540.86609999998,149141.80820000003,22717.0944,10681.963499999998,26.23597212102678,22.0,55.286111160119376,39.70000076293945,449.71736111111113,603.2405694444444,586852
CASE24,CASE24_01,13.287,data/train/CASE24/image/CASE24_01,data/train/CASE24/meta/CASE24_01,1693.375395476818,167.00072916666664,139549.93730000002,0.0,71687.5908,67862.34650000001,22.45440961519877,18.100000381469727,74.83493049409654,60.900001525878906,417.8979166666667,167.00072916666664,55
CASE24,CASE24_02,16.329,data/train/CASE24/image/CASE24_02,data/train/CASE24/meta/CASE24_02,1655.4510303735733,186.67980555555553,139347.293,0.0,71574.23700000001,67773.05600000001,23.514027721352047,18.299999237060547,74.08965275552538,62.59999847412109,414.4555555555556,186.67980555555553,84
CASE24,CASE24_03,22.746,data/train/CASE24/image/CASE24_03,data/train/CASE24/meta/CASE24_03,1609.1022780537605,167.1220486111111,139432.80135000002,0.0,71635.4646,67797.33675000002,24.356527711285484,18.39999961853028,78.61388879881964,70.4000015258789,442.9059027777778,167.1220486111111,78
CASE24,CASE24_04,30.274,data/train/CASE24/image/CASE24_04,data/train/CASE24/meta/CASE24_04,1556.5275214910507,167.13468749999998,139547.85245,0.0,71692.5552,67855.29725,24.73524298734135,18.5,81.03854169050852,73.0999984741211,439.44652777777776,167.13468749999998,98
CASE24,CASE24_05,40.434,data/train/CASE24/image/CASE24_05,data/train/CASE24/meta/CASE24_05,1516.113196015358,166.30861111111108,139424.17415000004,0.0,71620.57140000002,67803.60275,24.506597110960218,21.799999237060547,83.92986104223463,74.5999984741211,434.6451388888889,166.30861111111108,61
CASE24,CASE24_06,50.631,data/train/CASE24/image/CASE24_06,data/train/CASE24/meta/CASE24_06,1054.4134884476662,174.8102847222222,139409.50170000002,0.0,71609.81520000001,67799.68650000001,23.581805449061925,19.700000762939453,84.77090277141996,78.19999694824219,417.6326388888889,174.8102847222222,1
CASE24,CASE24_07,62.844,data/train/CASE24/image/CASE24_07,data/train/CASE24/meta/CASE24_07,1480.754191070795,188.1631319444444,139531.82280000002,0.0,71671.0428,67860.78000000001,21.858888790342544,18.5,83.0178472465939,66.5999984741211,417.4770833333333,188.1631319444444,141
CASE24,CASE24_08,79.966,data/train/CASE24/image/CASE24_08,data/train/CASE24/meta/CASE24_08,1782.945296883583,181.91222916666666,139446.72325,0.0,71632.155,67814.56825000001,23.104861022366418,18.39999961853028,79.96722212102678,57.20000076293945,411.8541666666667,181.91222916666666,372
CASE24,CASE24_09,100.101,data/train/CASE24/image/CASE24_09,data/train/CASE24/meta/CASE24_09,1707.1440755017102,166.4693611111111,139359.35080000001,0.0,71580.0288,67779.32200000001,23.742083259423573,18.39999961853028,79.36576384173499,53.09999847412109,413.1201388888889,166.4693611111111,794
CASE10,CASE10_01,0.033,data/train/CASE10/image/CASE10_01,data/train/CASE10/meta/CASE10_01,166.39434646070004,3929.3795902777792,258549.3054,210305.97699999998,17831.2974,30412.031000000003,23.75833322074678,21.799999237060547,77.78937501907349,73.0999984741211,468.96458333333334,3929.3795902777792,7
CASE10,CASE10_02,0.059,data/train/CASE10/image/CASE10_02,data/train/CASE10/meta/CASE10_02,138.08499421738085,6471.488819444445,258403.9506,210168.28955,17819.7138,30415.94725,23.755902626779346,21.799999237060547,78.14972222116259,72.4000015258789,450.6465277777778,6471.488819444445,11
CASE10,CASE10_03,0.105,data/train/CASE10/image/CASE10_03,data/train/CASE10/meta/CASE10_03,172.72564471513033,6170.434256944443,258530.45215,210279.67714999997,17838.744,30412.031000000003,23.652847039699555,21.700000762939453,70.73222217029995,47.59999847412109,376.63402777777776,6170.434256944443,0
CASE10,CASE10_04,0.121,data/train/CASE10/image/CASE10_04,data/train/CASE10/meta/CASE10_04,169.91791074350476,4951.615555555556,258481.9638,210231.7186,17828.8152,30421.43,23.628610940774283,21.799999237060547,68.84291667673322,48.5,361.02222222222224,4951.615555555556,0
